,FILENAME,TEXT,ANNOTATION,START,END,SPEAKER
1442,202205091514377ce849STXX.csv,"// Ähm, ein paar Fächer musste ich schon wählen.",0,00:39:23:20,00:39:25:46,Kundin
1443,202205091514377ce849STXX.csv,Mm-hmm (bejahend). .,0,00:39:25:46,00:39:26:03,Mitarbeiterin1
1444,202205091514377ce849STXX.csv,"Zum Beispiel, was ich nächstes Jahr als fünfstündig machen möchte.",0,00:39:26:11,00:39:30:12,Kundin
1445,202205091514377ce849STXX.csv,Ja.,0,00:39:30:12,00:39:30:92,Mitarbeiterin1
1446,202205091514377ce849STXX.csv,"Entweder Deutsch oder Mathe, ich habe Mathe gesetzt, //",0,00:39:30:92,00:39:35:76,Kundin
1447,202205091514377ce849STXX.csv,(lachen),0,00:39:35:76,00:39:35:76,Mitarbeiterin1
1448,202205091514377ce849STXX.csv,// deswegen mache ich dann Mathe / also Abitur in Mathe.,0,00:39:35:76,00:39:37:32,Kundin
1449,202205091514377ce849STXX.csv,"Ja, das ist schon / steht schon fest.",0,00:39:37:51,00:39:39:60,Mitarbeiterin1
1450,202205091514377ce849STXX.csv,Ja.,0,00:39:39:60,00:39:40:59,Kundin
1451,202205091514377ce849STXX.csv,Sind Sie gut in Mathe?,0,00:39:40:59,00:39:41:39,Mitarbeiterin1
1452,202205091514377ce849STXX.csv,Ja.,0,00:39:42:12,00:39:43:16,Kundin
1453,202205091514377ce849STXX.csv,"Voll gut. Aber es ist gut, dass Sie wissen, was Sie wollen. Das finde ich jetzt auch / das zeichnet Sie jetzt schon aus, muss ich sagen. Okay. Also gut. Ein gutes Abitur brauchen wir. Okay. Das heißt, für das gute Abitur brauchen Sie vielleicht auch die Nachhilfe, weil das Englisch steht ja immer noch im Raum.",0,00:39:43:18,00:40:03:26,Mitarbeiterin1
1454,202205091514377ce849STXX.csv,Ja.,0,00:40:03:26,00:40:03:28,Kundin
1455,202205091514377ce849STXX.csv,"Wie / so wie Sie es jetzt erzählt haben, ist ja Englisch wichtig.",0,00:40:03:29,00:40:06:20,Mitarbeiterin1
1456,202205091514377ce849STXX.csv,Sehr wichtig.,0,00:40:06:20,00:40:06:73,Kundin
1457,202205091514377ce849STXX.csv,Deutsch nicht so sehr.,0,00:40:06:73,00:40:08:10,Mitarbeiterin1
1458,202205091514377ce849STXX.csv,"Nein, ich will gar kein Abitur in Deutsch machen, es ist so schwer.",0,00:40:08:72,00:40:11:03,Kundin
1459,202205091514377ce849STXX.csv,Also okay.,0,00:40:11:03,00:40:12:14,Mitarbeiterin1
1460,202205091514377ce849STXX.csv,"Also meine Klasse, die Deutschen selber haben Schwierigkeiten.",0,00:40:12:28,00:40:15:09,Kundin
1461,202205091514377ce849STXX.csv,"Ja, das ist alles so theoretisch, ne. Ja.",0,00:40:15:65,00:40:18:26,Mitarbeiterin1
1462,202205091514377ce849STXX.csv,"Ja, man muss viele schwierige Sachen schreiben.",0,00:40:18:66,00:40:23:97,Kundin
1463,202205091514377ce849STXX.csv,"Ja, und Sie haben es ja immer doppelt schwer. Das muss man ja einfach sagen. Weil Sie nicht /. Das ist nicht Ihre Muttersprache. Das wird immer //",0,00:40:23:97,00:40:29:58,Mitarbeiterin1
1464,202205091514377ce849STXX.csv,Ja.,0,00:40:29:58,00:40:29:61,Kundin
1465,202205091514377ce849STXX.csv,"// so sein, dass es nicht Ihre Muttersprache ist, obwohl Sie- Sie haben jetzt gesagt, Sie sind fünf Jahre in Deutschland.",0,00:40:29:61,00:40:35:61,Mitarbeiterin1
1466,202205091514377ce849STXX.csv,Ja.,0,00:40:35:61,00:40:35:62,Kundin
1467,202205091514377ce849STXX.csv,"Sie sprechen quasi perfekt Deutsch. Also, Sie können ja Deutsch.",0,00:40:35:62,00:40:40:26,Mitarbeiterin1
1468,202205091514377ce849STXX.csv,"Ich sage immer, ich habe immer Probleme mit Artikeln.",0,00:40:40:71,00:40:43:08,Kundin
1469,202205091514377ce849STXX.csv,"Ja gut, aber (lachend) das ist ja auch, also ich meine /. Ihre erste Sprache war Italienisch, oder? Oder was war //",0,00:40:43:08,00:40:50:56,Mitarbeiterin1
1470,202205091514377ce849STXX.csv,"Ja, Italienisch.",0,00:40:50:56,00:40:50:73,Kundin
1471,202205091514377ce849STXX.csv,Mm-hmm (bejahend).,0,00:40:50:73,00:40:50:77,Mitarbeiterin1
1472,202205091514377ce849STXX.csv,"Und als ich im, ähm, Haus war, ich habe Arabisch mit meinen Eltern gesprochen.",0,00:40:50:78,00:40:56:15,Kundin
1473,202205091514377ce849STXX.csv,Ah ja. Mm-hmm (bejahend). Das heißt //,0,00:40:56:19,00:40:56:52,Mitarbeiterin1
1474,202205091514377ce849STXX.csv,Italienisch.,0,00:40:56:52,00:40:57:54,Kundin
1475,202205091514377ce849STXX.csv,"// Italienisch, Arabisch und Italienisch. Die beiden so.",0,00:40:57:93,00:41:00:58,Mitarbeiterin1
1476,202205091514377ce849STXX.csv,Ja.,0,00:41:00:58,00:41:00:60,Kundin
1477,202205091514377ce849STXX.csv,"Die haben eine ganz andere / ganz anderen Aufbau. Das ist ja /. In Deutschland gibt es auch noch dieses: „das“, „der“, „die“ und „das“. //",0,00:41:00:73,00:41:09:77,Mitarbeiterin1
1478,202205091514377ce849STXX.csv,Ja.,0,00:41:09:77,00:41:09:77,Kundin
1479,202205091514377ce849STXX.csv,// Das ist ja superkompliziert.,0,00:41:09:77,00:41:10:80,Mitarbeiterin1
1480,202205091514377ce849STXX.csv,Das ist kompliziert.,0,00:41:10:97,00:41:11:90,Kundin
1481,202205091514377ce849STXX.csv,Ja. (lachend),0,00:41:11:90,00:41:12:03,Mitarbeiterin1
1482,202205091514377ce849STXX.csv,"Also es- es gibt keine Regeln. Ich muss einfach wissen: „den“, „dem“, „des“, //",0,00:41:12:51,00:41:18:30,Kundin
1483,202205091514377ce849STXX.csv,Ja. (lachend),0,00:41:18:30,00:41:18:32,Mitarbeiterin1
1484,202205091514377ce849STXX.csv,"// „der“, „die“, „das“. Weißt du, was ich meine.",0,00:41:18:34,00:41:19:60,Kundin
1485,202205091514377ce849STXX.csv,"Das gibt echt wenig Regeln. Das stimmt, ja. In Deutschland sagt man, also, meine Deutschlehrerin damals, die hat immer gesagt: „Deutsche Sprache, schwere Sprache“.",0,00:41:20:29,00:41:27:17,Mitarbeiterin1
1486,202205091514377ce849STXX.csv,(lachen),0,00:41:27:17,00:41:28:02,Kundin
1487,202205091514377ce849STXX.csv,"Immer hat sie das gesagt, immer. Ich würde sagen, es stimmt irgendwie. Schon ne sehr kom- /. Oder Sie- Sie kennen sich da besser aus. Sie kennen ja, wie viele Sprachen, vier Sprachen? Äh, würden Sie sagen, Deutsch ist die schwerste oder /?",0,00:41:28:02,00:41:41:52,Mitarbeiterin1
1488,202205091514377ce849STXX.csv,"Ja, Deutsch ist die schwerste.",0,00:41:41:52,00:41:42:61,Kundin
1489,202205091514377ce849STXX.csv,"Ja, zum Glück müssen Sie es nicht im Abitur machen.",0,00:41:42:71,00:41:44:21,Mitarbeiterin1
1490,202205091514377ce849STXX.csv,"Genau, will ich auch nicht.",0,00:41:44:22,00:41:44:96,Kundin
1491,202205091514377ce849STXX.csv,"Das ist gut. (lachend) Aber Englisch? Gut. Dann wissen Sie ja schon, wo Ihr Fokus drauf liegt.",0,00:41:44:96,00:41:50:69,Mitarbeiterin1
1492,202205091514377ce849STXX.csv,Ja,0,00:41:51:01,00:41:51:28,Kundin
1493,202205091514377ce849STXX.csv,Auf Englisch. Dann in der Nachhilfe.,0,00:41:51:43,00:41:53:10,Mitarbeiterin1
1494,202205091514377ce849STXX.csv,"Dann die deutsche Prüfung, dann, es ist dann als Muttersprache, aber die Englisch, ähm, Prüfung, also Abitur ist dann nicht als, ähm, Muttersprache. Dann wird es vielleicht leichter sein.",0,00:41:54:58,00:42:07:23,Kundin
1495,202205091514377ce849STXX.csv,"Ah, schlau. Ja, ja. Sie sind die /. (lachen) Das ist gut überlegt. Mm-hmm (bejahend). .Verstehe. Mm-hmm (bejahend).",0,00:42:07:92,00:42:15:45,Mitarbeiterin1
1496,202205091514377ce849STXX.csv,Mathematik ist einfach denken und verstehen.,0,00:42:15:45,00:42:18:20,Kundin
1497,202205091514377ce849STXX.csv,Mm-hmm (bejahend).,0,00:42:19:82,00:42:20:00,Mitarbeiterin1
1498,202205091514377ce849STXX.csv,"Ja, und es gibt nur eine bestimmte, ähm, Lösung, die richtig ist.",0,00:42:20:01,00:42:24:60,Kundin
1499,202205091514377ce849STXX.csv,Ja.,0,00:42:25:62,00:42:25:81,Mitarbeiterin1
1500,202205091514377ce849STXX.csv,"Und da-dann braucht man noch /. Verstehe aber Deutsch, dann kommt nur irgendein Thema und dann muss ich- //",0,00:42:26:50,00:42:31:72,Kundin
1501,202205091514377ce849STXX.csv,(lachen),0,00:42:31:72,00:42:31:76,Mitarbeiterin1
1502,202205091514377ce849STXX.csv,"// ich muss nicht eine bestimmte Sache lernen, also dann //",0,00:42:31:78,00:42:33:87,Kundin
1503,202205091514377ce849STXX.csv,Ja.,0,00:42:33:89,00:42:33:87,Mitarbeiterin1
1504,202205091514377ce849STXX.csv,"// kommt irgendein Thema und dann muss ich darüber einen, ähm, Text schreiben. So.",0,00:42:33:87,00:42:39:71,Kundin
1505,202205091514377ce849STXX.csv,Also Mathe ist für Sie viel klarer.,0,00:42:39:71,00:42:41:35,Mitarbeiterin1
1506,202205091514377ce849STXX.csv,Ja.,0,00:42:41:35,00:42:41:97,Kundin
1507,202205091514377ce849STXX.csv,Kann man es so sagen: viel klarer und strukturierter.,0,00:42:42:05,00:42:45:56,Mitarbeiterin1
1508,202205091514377ce849STXX.csv,Ja.,0,00:42:45:57,00:42:45:75,Kundin
1509,202205091514377ce849STXX.csv,"Ja. Okay, kann ich gut verstehen. Ja. Mm-hmm (bejahend). Gut. Also, jetzt haben wir gesagt: Gutes Abitur. Das gute Abitur, da sind Sie jetzt gerade schon dabei. Sie haben schon super viele Pläne, wie dieses Abitur gut werden kann. Das sehe ich, also, so, wie Sie das jetzt auch erzählen. Alles schon geplant, gefühlt (lachend). Nachher wird schon organisiert. Sind Sie dran, wegen Englisch vor allem, dann wissen Sie jetzt auch da, wo Sie Ihre Energie rein konzentrieren.",0,00:42:46:44,00:43:11:48,Mitarbeiterin1
1510,202205091514377ce849STXX.csv,Ja.,0,00:43:11:48,00:43:11:51,Kundin
1511,202205091514377ce849STXX.csv,"Weil wenn Sie Deutsch nachher eh nicht im Abi nehmen, //",0,00:43:11:51,00:43:14:62,Mitarbeiterin1
1512,202205091514377ce849STXX.csv,Ja.,0,00:43:14:62,00:43:14:62,Kundin
1513,202205091514377ce849STXX.csv,"// dann sollte das schon ganz gut mitlaufen, so, aber //",0,00:43:14:62,00:43:18:39,Mitarbeiterin1
1514,202205091514377ce849STXX.csv,Ja.,0,00:43:18:39,00:43:18:39,Kundin
1515,202205091514377ce849STXX.csv,// Englisch dann eher so als Schwerpunkt.,0,00:43:18:39,00:43:20:25,Mitarbeiterin1
1516,202205091514377ce849STXX.csv,"Ja, das / da muss ich mich verbessern.",0,00:43:20:34,00:43:22:06,Kundin
1517,202205091514377ce849STXX.csv,"Das ja, das ist /. Ja.",0,00:43:22:06,00:43:24:03,Mitarbeiterin1
1518,202205091514377ce849STXX.csv,Weil ich habe gar kein anderes Wahl. Ich muss Englisch machen.,0,00:43:24:48,00:43:27:81,Kundin
1519,202205091514377ce849STXX.csv,Mm-hmm (bejahend). Und Spanisch oder Französisch geht nicht?,0,00:43:29:56,00:43:31:39,Mitarbeiterin1
1520,202205091514377ce849STXX.csv,"Nein, da geht's gar nicht, ähm.",0,00:43:31:62,00:43:33:79,Kundin
1521,202205091514377ce849STXX.csv,Okay.,0,00:43:33:79,00:43:34:19,Mitarbeiterin1
1522,202205091514377ce849STXX.csv,Gar nicht.,0,00:43:34:96,00:43:35:03,Kundin
1523,202205091514377ce849STXX.csv,"Ja, okay, verstehe. Ja, gut, okay, cool.",0,00:43:35:04,00:43:38:61,Mitarbeiterin1
1524,202205091514377ce849STXX.csv,"Als Anfänger. Also, Spanisch geht gar nicht. Und ich wollte Französisch weitermachen, //",0,00:43:38:62,00:43:42:31,Kundin
1525,202205091514377ce849STXX.csv,Ja.,0,00:43:42:31,00:43:42:43,Mitarbeiterin1
1526,202205091514377ce849STXX.csv,// aber in meine Schule gibt's nur Französisch //,0,00:43:42:56,00:43:45:30,Kundin
1527,202205091514377ce849STXX.csv,(Seufzen),0,00:43:45:30,00:43:45:91,Mitarbeiterin1
1528,202205091514377ce849STXX.csv,"// wieder als Anfänger. Aber ich hab's schon in- in der Realschule gemacht, also vier Ja- / vier Jahre lang. Und dann, ich will nicht noch mal Französisch wiederholen.",0,00:43:45:92,00:43:54:65,Kundin
1529,202205091514377ce849STXX.csv,"Also, noch mal komplett von vorne? Ach, verstehe.",0,00:43:55:20,00:43:56:66,Mitarbeiterin1
1530,202205091514377ce849STXX.csv,"Ja, und das geht auch gar nicht, also geht auch gar nicht.",0,00:43:56:66,00:43:58:52,Kundin
1531,202205091514377ce849STXX.csv,"Ja. Würde nicht im Abitur gehen, quasi.",0,00:43:58:26,00:44:00:84,Mitarbeiterin1
1532,202205091514377ce849STXX.csv,Nee.,0,00:44:00:84,00:44:01:21,Kundin
1533,202205091514377ce849STXX.csv,"Ach. Gibt es eine Schule, die das machen würde?",0,00:44:03:12,00:44:04:72,Mitarbeiterin1
1534,202205091514377ce849STXX.csv,Mit Französisch?,0,00:44:05:53,00:44:06:21,Kundin
1535,202205091514377ce849STXX.csv,Ja. Oder //,0,00:44:06:30,00:44:09:32,Mitarbeiterin1
1536,202205091514377ce849STXX.csv,"Ähm, ja, aber //",0,00:44:09:35,00:44:10:46,Kundin
1537,202205091514377ce849STXX.csv,Ja?,0,00:44:10:46,00:44:10:46,Mitarbeiterin1
1538,202205091514377ce849STXX.csv,"// ich bin jetzt elfte Klasse und es ist schon Ende des Jahr und das sollte man schon, ähm, Anfang des Jahres //",0,00:44:10:47,00:44:16:54,Kundin
1539,202205091514377ce849STXX.csv,Mm-hmm (bejahend).,0,00:44:16:54,00:44:16:54,Mitarbeiterin1
1540,202205091514377ce849STXX.csv,// machen. Es ist schon spät jetzt.,0,00:44:16:54,00:44:18:20,Kundin
1541,202205091514377ce849STXX.csv,Und jetzt wollen sie nicht mehr wechseln?,0,00:44:18:66,00:44:19:92,Mitarbeiterin1
1542,202205091514377ce849STXX.csv,"Ähm, //",0,00:44:19:92,00:44:20:52,Kundin
1543,202205091514377ce849STXX.csv,Also wäre das ne Option?,0,00:44:20:53,00:44:21:58,Mitarbeiterin1
1544,202205091514377ce849STXX.csv,// ich habe gefragt. Geht gar nicht.,0,00:44:23:29,00:44:24:27,Kundin
1545,202205091514377ce849STXX.csv,Bitte?,0,00:44:24:30,00:44:24:41,Mitarbeiterin1
1546,202205091514377ce849STXX.csv,"Ich habe gefragt, geht gar nicht.",0,00:44:24:43,00:44:25:19,Kundin
1547,202205091514377ce849STXX.csv,Ach es geht gar nicht. Okay. Die Lehrer sagen das.,0,00:44:25:47,00:44:29:76,Mitarbeiterin1
1548,202205091514377ce849STXX.csv,Ja.,0,00:44:30:66,00:44:30:72,Kundin
1549,202205091514377ce849STXX.csv,Mm-hmm (bejahend).,0,00:44:30:72,00:44:30:75,Mitarbeiterin1
1550,202205091514377ce849STXX.csv,Weil ich schon Französisch vier Jahre hatte.,0,00:44:30:75,00:44:32:55,Kundin
1551,202205091514377ce849STXX.csv,Ja.,0,00:44:32:55,00:44:34:46,Mitarbeiterin1
1552,202205091514377ce849STXX.csv,Und ich hatte auch in meiner Heimat Französisch fünf Jahre lang.,0,00:44:34:46,00:44:37:70,Kundin
1553,202205091514377ce849STXX.csv,Ja.,0,00:44:37:95,00:44:38:05,Mitarbeiterin1
1554,202205091514377ce849STXX.csv,"Also, das geht gar nicht. (unv. 00:44:39-00:44:40) hat mir gesagt, ich bin schon gut Französisch.",0,00:44:38:93,00:44:44:39,Kundin
1555,202205091514377ce849STXX.csv,"Ja, aber wär-wäre das nicht möglich, an eine andere Schule zu wechseln? Jetzt nur von der Idee her. Sie müssen das alles gar nicht machen. Aber nur von der Idee her: Wäre es möglich, die Schule zu wechseln? An ne Schule, bei der man Abitur in Französisch machen kann? Gibt's da ne Schule?",0,00:44:44:90,00:44:59:25,Mitarbeiterin1
1556,202205091514377ce849STXX.csv,Ich weiß es nicht. Aber für mich wäre das auch eine gute Sache mit Französisch.,0,00:45:00:58,00:45:04:72,Kundin
1557,202205091514377ce849STXX.csv,"Ich will nur mal den Gedanken mitgeben, den Wechsel, das müssten sie dann initiieren. Sprich, Sie müssten dann ne Schule finden, die sie aufnimmt. Aber Sie sind ja voll gut in der Schule. Ihre Noten sind gut.",0,00:45:04:77,00:45:16:77,Mitarbeiterin1
1558,202205091514377ce849STXX.csv,Ja.,0,00:45:16:77,00:45:17:38,Kundin
1559,202205091514377ce849STXX.csv,"Ich weiß nicht. Die Schwierigkeit liegt darin: Sie müssen die Schule finden, die Sie wirklich nimmt.",0,00:45:17:38,00:45:23:93,Mitarbeiterin1
1560,202205091514377ce849STXX.csv,Mm-hmm (bejahend).,0,00:45:23:93,00:45:24:64,Kundin
1561,202205091514377ce849STXX.csv,"Und da müssten Sie sich jetzt, weil's da kein so ein standardisiertes, ähm, Verfahren gibt, so wie das letzte Mal, jetzt, als Sie von der Realschule auf das Gymnasium jetzt gegangen sind, gibt es ja dieses BewO-Verfahren. Da haben Sie sich ja online angemeldet und dann /. Das war ja so, oder, bei Ihnen jetzt?",0,00:45:24:64,00:45:39:11,Mitarbeiterin1
1562,202205091514377ce849STXX.csv,Ja.,0,00:45:39:63,00:45:39:65,Kundin
1563,202205091514377ce849STXX.csv,"Genau. Und da gibt's jetzt /. Weil jetzt haben Sie ja schon das erste Jahr durch, jetzt gibt es kein so ein Verfahren mehr. Das heißt, Sie müssten im Internet gucken: Gibt es eine Schule, die das macht hier in [Ortsname1]? Ich weiß es leider wirklich nicht, //",0,00:45:39:77,00:45:51:73,Mitarbeiterin1
1564,202205091514377ce849STXX.csv,Hm.,0,00:45:51:73,00:45:51:77,Kundin
1565,202205091514377ce849STXX.csv,"// sonst würde ich Ihnen sagen, aber Sie können ja im Internet /. Haben Sie zu Hause WLAN?",0,00:45:51:77,00:45:56:25,Mitarbeiterin1
1566,202205091514377ce849STXX.csv,Ja.,0,00:45:56:46,00:45:56:77,Kundin
1567,202205091514377ce849STXX.csv,"Gut, weil dann können Sie ja einfach ein bisschen recherchieren mit Google oder so, ähm, gucken Sie: Welchen / ähm, welche Schulen bieten das an? Und dann rufen Sie da einfach mal an, wenn Sie s- / wenn das / die Idee für Sie infrage kommt.",0,00:45:56:94,00:46:11:39,Mitarbeiterin1
1568,202205091514377ce849STXX.csv,Ja.,0,00:46:11:67,00:46:11:80,Kundin
1569,202205091514377ce849STXX.csv,Und fragen Sie: Wie sieht es aus? Kann ich da wechseln?,0,00:46:12:26,00:46:15:03,Mitarbeiterin1
1570,202205091514377ce849STXX.csv,"Aber ich hatte kein Französisch elfte Klasse. Ich weiß nicht, ob man überhaupt, ähm, ab zwölfte Klasse noch Französisch machen kann.",0,00:46:16:54,00:46:23:37,Kundin
1571,202205091514377ce849STXX.csv,"Das weiß ich auch nicht, ähm, es kann sein, weil Sie ja sehr, sehr gut sprechen, vermutlich, und Sie ja schon viele Jahre Französisch hatten – also, Sie bauen ja auch was auf –, dass die Schule sagt: Das geht. Ähm. Zu meiner Zeit, damals, war das auch so, dass ich mir einmal überlegt hatte, einen Schulwechsel anzustreben und, also da- / ich habe es dann nicht gemacht, aber das liegt an der Schule. Die Schule entscheidet das, ob sie sie aufnimmt oder nicht.",0,00:46:23:82,00:46:52:00,Mitarbeiterin1
1572,202205091514377ce849STXX.csv,Ja.,0,00:46:52:00,00:46:52:02,Kundin
1573,202205091514377ce849STXX.csv,"Und die prüfen dann anhand Ihrer Zeugnisse /. Sie haben ja wahrscheinlich Zeugnisse, oder?",0,00:46:52:17,00:46:55:97,Mitarbeiterin1
1574,202205091514377ce849STXX.csv,Ja.,0,00:46:55:97,00:46:56:12,Kundin
1575,202205091514377ce849STXX.csv,"Von den Jahren davor, die Sie Französisch hatten.",0,00:46:56:12,00:46:58:20,Mitarbeiterin1
1576,202205091514377ce849STXX.csv,Ja.,0,00:46:58:20,00:46:58:22,Kundin
1577,202205091514377ce849STXX.csv,Jetzt in Tunesien waren Sie da dann?,0,00:46:58:22,00:47:00:17,Mitarbeiterin1
1578,202205091514377ce849STXX.csv,"Ähm, in Deutschland auch.",0,00:47:00:17,00:47:02:58,Kundin
1579,202205091514377ce849STXX.csv,"Ah, in Deutschland auch. Ah ja, gut, dann können Sie das ja wirklich gut belegen, dass Sie da Vorerfahrung haben und dann liegt es an der Schule. Ich meine, wenn die Schulen nachher: „Nein“, sagen, sie finden keine Schule //",0,00:47:02:59,00:47:12:38,Mitarbeiterin1
1580,202205091514377ce849STXX.csv,(Übersprechen 00:47:11-00:47:13),0,00:47:12:38,00:47:12:41,Kundin
1581,202205091514377ce849STXX.csv,// dann machen Sie sich /. Sie haben ja den Plan.,0,00:47:12:41,00:47:14:53,Mitarbeiterin1
1582,202205091514377ce849STXX.csv,Ja.,0,00:47:14:53,00:47:14:55,Kundin
1583,202205091514377ce849STXX.csv,"Dann machen Sie es so, wie Sie es geplant haben. Ist ja nicht schlimm, aber Sie könnten ja, wenn Sie Zeit haben, jetzt, so oder so, //",0,00:47:14:55,00:47:20:84,Mitarbeiterin1
1584,202205091514377ce849STXX.csv,Ja.,0,00:47:21:05,00:47:21:38,Kundin
1585,202205091514377ce849STXX.csv,"// mal überlegen, ob das nicht irgendwie möglich ist.",0,00:47:21:41,00:47:25:70,Mitarbeiterin1
1586,202205091514377ce849STXX.csv,"Ja, also das (will ich ja nicht?) das //",0,00:47:26:08,00:47:27:32,Kundin
1587,202205091514377ce849STXX.csv,Mm-hmm (bejahend).,0,00:47:27:32,00:47:27:35,Mitarbeiterin1
1588,202205091514377ce849STXX.csv,// ich habe mich schon an diese Schule gewöhnt.,0,00:47:27:35,00:47:29:10,Kundin
1589,202205091514377ce849STXX.csv,Ja. Mm-hmm (bejahend).,0,00:47:29:89,00:47:30:61,Mitarbeiterin1
1590,202205091514377ce849STXX.csv,"Ja. Und, also, es wäre auch besser, wenn ich an meine Zukunft, also, denke, nicht an di-die Lehrer, die ich schon jetzt habe. Oder die Schüler gewöhnt. Ich weiß noch nicht.",0,00:47:30:61,00:47:42:39,Kundin
1591,202205091514377ce849STXX.csv,"Und sie müssen gar nichts entscheiden. Es ist nur ne Idee. Sie können das mitnehmen und können dann sagen zu Hause: „Oh ja, ich erinnere mich zurück. Vielleicht mache ich das, vielleicht probiere ich es einfach mal aus. Ich frag mal nach.“",0,00:47:43:16,00:47:53:85,Mitarbeiterin1
1592,202205091514377ce849STXX.csv,Hm.,0,00:47:53:85,00:47:54:81,Kundin
1593,202205091514377ce849STXX.csv,"Dann ist noch gar nichts passiert. Oder sie sagen: „Nee, mir gefällts eigentlich an meiner Schule schon gut. Ja, okay, dann muss ich halt Englisch machen.“ Aber dann liegt's in Ihrer Hand.",0,00:47:54:81,00:48:04:01,Mitarbeiterin1
1594,202205091514377ce849STXX.csv,Ja.,0,00:48:04:01,00:48:04:03,Kundin
1595,202205091514377ce849STXX.csv,Ich will nur Ideen geben. Das ist das Einzige.,0,00:48:04:03,00:48:07:90,Mitarbeiterin1
1596,202205091514377ce849STXX.csv,Ja.,0,00:48:07:90,00:48:07:92,Kundin
1597,202205091514377ce849STXX.csv,"Könnten Sie mal überlegen, ob das vielleicht was wäre. Okay, also gutes Abitur. Das sind Sie auf dem besten Weg dahin. Gut-gutes Abitur. Aha. Und dann? Was braucht es, um einen guten Arbeitsplatz zu bekommen? Ich mein, wir haben es ja jetzt schon gesagt: Der gute Arbeitsplatz, der muss irgendwie familienfreundlich sein.",0,00:48:07:92,00:48:26:62,Mitarbeiterin1
1598,202205091514377ce849STXX.csv,Mm-hmm (bejahend).,0,00:48:26:62,00:48:26:64,Kundin
1599,202205091514377ce849STXX.csv,"Was braucht man denn, um von nem guten Abitur zu nem guten Arbeitsplatz zu kommen, der gut bezahlt ist, nicht langweilig ist und familienfreundlich?",0,00:48:26:64,00:48:37:32,Mitarbeiterin1
1600,202205091514377ce849STXX.csv,Ähm. Ich weiß es nicht.,0,00:48:37:34,00:48:37:34,Kundin
1601,202205091514377ce849STXX.csv,"Ich schreib mal „familienfreundlich“ noch auf. Also vom Gehalt her, da habe ich auch mal / wenn man mal /. Ich liebe immer, wenn ich /.",0,00:48:37:35,00:48:51:72,Mitarbeiterin1
1602,202205091514377ce849STXX.csv,"Meinen Sie, eine Arbeit, die ein gute Gehalt hat oder was?",0,00:48:51:72,00:48:55:51,Kundin
1603,202205091514377ce849STXX.csv,"Ja, grundsätzlich. Also es gibt ja so viele Jobs. Es gibt so unendlich viele Jobs, die haben wir eigentlich gar nicht alle auf der, ähm / also auf dem Schirm, so. Da komme ich aber nachher noch dazu welches /. Ich habe ein Angebot in, ähm, / was ich / was vielleicht für Sie interessant sein könnte, aber das sage ich Ihnen nachher. Ganz grundsätzlich möchte ich Ihnen mal was hier zeigen. Ähm, das ist ei-eine Statistik, die aufzeigt, wie der Verdienst nach dem Bildungsstand ist. Und zwar, ähm, genau, ist das der Lebensverdienst in Tausend Euro, also im gesamten Leben. Wenn man ein / ohne Berufsausbildung startet.",0,00:48:56:04,00:49:38:75,Mitarbeiterin1
1604,202205091514377ce849STXX.csv,Ja.,0,00:49:38:75,00:49:38:77,Kundin
1605,202205091514377ce849STXX.csv,"Die Grafik verdeutlicht eigentlich nur / die Zahlen sind eigentlich gar nicht so relevant, aber die Grafik, ähm, verdeutlicht, dass wenn Sie ohne Berufsausbildung stoppen, Sie ungefähr nur die Hälfte in Ihrem ganzen Leben verdienen werden – //",0,00:49:38:77,00:49:50:94,Mitarbeiterin1
1606,202205091514377ce849STXX.csv,Ja.,0,00:49:50:94,00:49:51:47,Kundin
1607,202205091514377ce849STXX.csv,"// statistisch gesehen, nicht der Einzelfall, aber statistisch gesehen, ähm – wie jemand, der zum Beispiel eine Hochschulausbildung //",0,00:49:51:84,00:50:00:16,Mitarbeiterin1
1608,202205091514377ce849STXX.csv,"Hochschule ist, ähm, Universität?",0,00:50:00:16,00:50:00:27,Kundin
1609,202205091514377ce849STXX.csv,// gemacht hat. Universität oder ne Fachhochschule.,0,00:50:00:19,00:50:03:61,Mitarbeiterin1
1610,202205091514377ce849STXX.csv,"Mm-hmm (bejahend). . Also Fachhochschule, ist es nicht so (genannte?) /",0,00:50:04:69,00:50:07:21,Kundin
1611,202205091514377ce849STXX.csv,"Ähm, Fachhochschule, was sage ich denn, Hochschule. Ne ganz normale Hochschule. Sorry, Sie haben ja recht, ja.",0,00:50:07:21,00:50:11:35,Mitarbeiterin1
1612,202205091514377ce849STXX.csv,Aber Fachhochschule ist nicht wie Abitur?,0,00:50:11:35,00:50:13:45,Kundin
1613,202205091514377ce849STXX.csv,Doch das ist wie Abitur. Ich habe das falsche //,0,00:50:13:54,00:50:15:45,Mitarbeiterin1
1614,202205091514377ce849STXX.csv,Ach so.,0,00:50:15:45,00:50:15:48,Kundin
1615,202205091514377ce849STXX.csv,"// das falsche Wort genutzt. Das ist ne Hochschule, ähm, zum Beispiel die [Hochschule]. Oder in [Ortsname4] gibt's eine Hochschule. Ähm, ne Pädagogische Hochschule gibt's auch, zum Beispiel in [Ortsname4] oder in [Ortsname5]. Das sind so wie Universitäten, aber die sind noch ein bisschen anders aufgebaut.",0,00:50:15:48,00:50:34:41,Mitarbeiterin1
